ts_code,trade_date,name,close,pct_change,vol,amount,pe,pb,total_mv
801145.SI,20151230,文娱用品,2655.9,1.0,7727.0,222149.0,120.27,10.59,8767229.0
801133.SI,20151230,饰品,5479.94,0.96,14795.0,254685.0,55.13,4.75,13048510.0
801129.SI,20151230,调味发酵品Ⅱ,4522.08,0.83,15309.0,223609.0,39.71,5.26,19217015.0
801128.SI,20151230,休闲食品,1520.91,2.33,3084.0,58168.0,45.75,3.22,3794850.0
801127.SI,20151230,饮料乳品,5843.84,-0.34,20222.0,342203.0,23.96,5.39,22971978.0
801126.SI,20151230,非白酒,3818.65,0.13,11489.0,172019.0,33.88,3.51,18286943.0
801125.SI,20151230,白酒Ⅱ,10547.79,0.16,16732.0,455599.0,19.41,3.76,68367640.0
801116.SI,20151230,家电零部件Ⅱ,3713.4,1.94,11013.0,233871.0,69.01,4.83,12976479.0
801115.SI,20151230,照明设备Ⅱ,10214.79,1.42,7178.0,98712.0,66.1,4.94,4064648.0
801114.SI,20151230,厨卫电器,12998.65,0.58,2315.0,49437.0,35.77,4.75,5324649.0
801113.SI,20151230,小家电,7890.13,-0.4,8539.0,147510.0,53.63,5.13,11014624.0
801104.SI,20151230,软件开发,7778.6,2.47,57551.0,2006998.0,200.53,11.26,86306929.0
801103.SI,20151230,IT服务Ⅱ,8978.05,1.64,111692.0,3611347.0,118.03,10.14,116222500.0
801096.SI,20151230,商用车,7296.11,0.74,22443.0,275914.0,34.09,2.78,19888332.0
801095.SI,20151230,乘用车,9575.91,0.54,16326.0,302032.0,12.33,2.37,60177246.0
801086.SI,20151230,电子化学品Ⅱ,5147.68,1.43,3038.0,142503.0,104.83,8.61,9492211.0
801078.SI,20151230,自动化设备,11318.15,2.29,26305.0,725954.0,88.13,7.58,32166545.0
801077.SI,20151230,工程机械,11193.44,0.79,32875.0,301480.0,86.42,1.76,21329563.0
801056.SI,20151230,能源金属,7380.02,-0.75,8711.0,385368.0,306.14,7.4,10640921.0
801045.SI,20151230,特钢Ⅱ,4880.09,0.51,13377.0,146544.0,54.94,3.0,14511511.0
801044.SI,20151230,普钢,2613.44,-0.18,57617.0,258847.0,31.27,1.31,50306679.0
801043.SI,20151230,冶钢原料,3008.61,-1.09,41819.0,257774.0,227.05,3.37,9710989.0
801039.SI,20151230,非金属材料Ⅱ,1848.54,-0.91,522.0,13013.0,73.29,5.0,562633.0
801038.SI,20151230,农化制品,5939.41,0.57,41330.0,648035.0,42.37,3.59,39965036.0
801905.SI,20151229,申万重点,4045.08,0.94,870181.0,12889177.0,13.88,2.13,2179613886.14181
801903.SI,20151229,基金核心,4741.96,0.78,610372.0,12937201.0,15.78,2.58,1930419231.09422
801901.SI,20151229,基金重仓,5172.24,0.91,2293925.0,41391272.0,20.78,2.88,3957469250.55141
801890.SI,20151229,机械设备,1958.82,0.9,243097.0,4249217.0,86.08,3.99,283285461.452315
801881.SI,20151229,其他交运设备,2247.25,1.03,6390.0,85617.0,2112.35,9.34,5109338.338229
801880.SI,20151229,汽车,5822.19,1.46,142124.0,2674458.0,28.56,3.2,202319974.969743
801863.SI,20151229,新股指数,3689.4,1.21,88770.0,3601420.0,40.71,5.75,334028075.215581
801862.SI,20151229,活跃指数,25.45,1.16,199208.0,4367657.0,147.32,7.08,112551193.635931
801853.SI,20151229,绩优股指数,5350.37,1.12,180353.0,4380004.0,19.42,3.79,510997878.979611
801852.SI,20151229,微利股指数,3796.51,1.14,216395.0,2619174.0,102.59,3.69,131217828.864023
801851.SI,20151229,亏损股指数,4366.09,0.98,583099.0,7994489.0,,4.59,425287767.295526
801843.SI,20151229,低价股指数,9791.93,1.13,866103.0,5490989.0,20.04,1.64,827537135.906901
801842.SI,20151229,中价股指数,4588.01,1.29,470815.0,8659126.0,23.54,2.98,607982109.093096
801841.SI,20151229,高价股指数,3128.64,0.43,149501.0,7334412.0,64.09,8.4,613121866.962028
801833.SI,20151229,低市净率指数,6250.13,0.89,739890.0,7296220.0,12.47,1.48,1547044648.304
801832.SI,20151229,中市净率指数,5306.45,1.2,368269.0,6908210.0,52.66,4.85,443989534.429416
801831.SI,20151229,高市净率指数,2181.16,0.41,252203.0,8588099.0,126.85,12.4,542573568.747888
801823.SI,20151229,低市盈率指数,6470.87,1.07,724556.0,10074732.0,12.17,1.83,1783215280.10648
801822.SI,20151229,中市盈率指数,4205.73,0.83,354029.0,6589712.0,69.05,4.81,379762553.702441
801821.SI,20151229,高市盈率指数,1813.04,0.67,322939.0,8242689.0,152.77,8.1,434107488.643057
801813.SI,20151229,小盘指数,6825.85,1.18,1108040.0,18327434.0,67.01,4.33,1034257060.43239
801812.SI,20151229,中盘指数,4835.84,0.67,746266.0,12681158.0,47.77,4.02,990237738.368563
801811.SI,20151229,大盘指数,3019.21,0.94,769600.0,10644683.0,14.58,2.01,2215992236.09628
801790.SI,20151229,非银金融,1996.69,1.2,159371.0,2985757.0,15.09,2.42,373128523.480115
801780.SI,20151229,银行,3381.39,0.96,121466.0,1049406.0,7.09,1.09,565477077.873368
801770.SI,20151229,通信,3444.95,1.26,89510.0,1758939.0,63.34,4.59,104029331.846416
801761.SI,20151229,文化传媒,5870.98,0.7,43593.0,1099570.0,57.33,4.83,110830408.153869
801760.SI,20151229,传媒,1809.61,0.33,78415.0,2334129.0,73.82,6.86,200434027.802108
801752.SI,20151229,互联网传媒,2331.73,-0.23,22525.0,955699.0,114.42,12.38,74472142.517823
801751.SI,20151229,营销传播,9016.18,1.01,12296.0,278860.0,66.09,8.14,15131477.130416
801750.SI,20151229,计算机,6814.13,0.87,178347.0,5818718.0,102.69,9.22,286101885.190561
801744.SI,20151229,船舶制造,4239.09,0.35,13590.0,187036.0,1419.86,3.26,28996620.433616
801743.SI,20151229,地面兵装,14322.45,0.95,2326.0,59548.0,284.63,10.64,4791555.255316
801742.SI,20151229,航空装备,10461.58,0.67,10655.0,323718.0,133.46,5.59,37643650.813959
801741.SI,20151229,航天装备,12517.13,0.73,5561.0,166508.0,154.78,6.54,13638607.901052
801740.SI,20151229,国防军工,1882.11,0.59,32132.0,736811.0,212.79,4.72,85070434.403943
801734.SI,20151229,高低压设备,8867.86,1.49,70223.0,1308629.0,66.98,4.91,70252951.189833
801733.SI,20151229,电源设备,10598.06,0.68,89830.0,1476495.0,49.82,4.24,74834668.368625
801732.SI,20151229,电气自动化设备,6860.53,2.47,36828.0,799856.0,58.1,5.31,44863680.867552
801731.SI,20151229,电机,10579.37,3.85,15876.0,293607.0,116.4,5.83,9112195.838489
801730.SI,20151229,电气设备,7129.58,1.53,212757.0,3878587.0,58.72,4.76,199063496.264499
801725.SI,20151229,园林工程,13306.44,-0.41,10191.0,240114.0,66.51,4.64,12519058.391156
801724.SI,20151229,专业工程,2528.08,1.06,35740.0,422362.0,36.16,3.0,33460541.176061
801723.SI,20151229,基础建设,3391.02,0.57,37725.0,368675.0,22.68,2.11,86734744.186784
801722.SI,20151229,装修装饰,13360.62,1.42,14594.0,277190.0,33.13,4.51,16840629.833829
801721.SI,20151229,房屋建设,3188.86,0.8,13852.0,100538.0,9.34,1.36,25078742.150981
801720.SI,20151229,建筑装饰,3241.28,0.73,112103.0,1408880.0,20.65,2.25,174633715.738811
801713.SI,20151229,其他建材,6710.7,1.43,30616.0,515849.0,63.22,4.74,32515833.36963
801712.SI,20151229,玻璃制造,8141.74,-0.32,21599.0,304746.0,115.66,3.53,9007291.40732
801711.SI,20151229,水泥制造,4850.99,0.7,22330.0,251766.0,25.76,1.63,24770461.103099
801710.SI,20151229,建筑材料,5668.26,0.89,74545.0,1072361.0,43.42,2.7,66293585.880049
801300.SI,20151229,申万300指数,2795.04,0.85,1086184.0,15709952.0,16.51,2.16,2437534120.10108
801280.SI,20151229,申万服务,3742.07,0.85,1290498.0,20792153.0,15.04,2.36,2219664344.71546
801270.SI,20151229,申万投资,3085.33,1.12,809374.0,10374060.0,44.53,2.86,859094930.684047
801260.SI,20151229,申万消费,6012.33,1.09,784498.0,14248442.0,35.18,4.57,1023419034.77916
801250.SI,20151229,申万制造,4764.4,1.14,970132.0,18614625.0,58.16,4.42,1154755003.57361
801231.SI,20151229,综合,4106.03,0.28,74298.0,1489332.0,95.05,5.87,49721548.963221
801230.SI,20151229,综合,4111.63,0.28,74298.0,1489332.0,95.05,5.87,49721548.963221
801223.SI,20151229,通信运营,2919.12,0.6,15199.0,190785.0,48.46,1.98,14988845.100086
801222.SI,20151229,计算机应用,7791.95,0.97,130925.0,4476162.0,123.67,10.45,187074390.838353
801214.SI,20151229,旅游综合,5941.91,0.98,9356.0,281684.0,71.61,6.16,19929866.389205
801213.SI,20151229,酒店,6132.5,0.1,3452.0,68759.0,127.89,5.13,6183259.63462
801212.SI,20151229,景点,12584.42,0.45,5259.0,111253.0,57.44,5.81,8841683.463854
801211.SI,20151229,餐饮,1741.16,0.39,1780.0,19734.0,254.13,7.39,2437643.992437
801210.SI,20151229,休闲服务,7109.86,0.71,19847.0,481430.0,77.59,6.0,37392453.480116
801205.SI,20151229,商业物业经营,1939.9,0.76,27570.0,407122.0,63.38,4.48,21733244.284264
801204.SI,20151229,专业零售,13096.32,0.7,14242.0,207091.0,48.65,3.06,22369529.204006
801203.SI,20151229,一般零售,6083.78,1.34,61922.0,987142.0,43.03,3.48,48706938.164501
801202.SI,20151229,贸易,7311.82,0.23,37415.0,721223.0,38.16,3.26,23037121.142969
801200.SI,20151229,商业贸易,6001.51,0.87,141149.0,2322577.0,45.28,3.46,115846832.795739
801194.SI,20151229,保险,873.09,0.95,9329.0,331160.0,13.2,2.13,129953004.07669
801193.SI,20151229,券商,8506.49,1.38,110678.0,1989774.0,14.93,2.46,213948371.858721
801192.SI,20151229,银行,3381.44,0.96,121466.0,1049406.0,7.09,1.09,565477077.873368
801191.SI,20151229,多元金融,3387.72,0.96,39364.0,664823.0,38.66,4.07,29227147.544704
801182.SI,20151229,园区开发,3747.48,-0.43,15116.0,362902.0,45.7,3.94,23792139.811431
801181.SI,20151229,房地产开发,6920.61,0.96,305575.0,3962344.0,26.64,3.11,251161944.041132
801180.SI,20151229,房地产,5977.89,0.87,320691.0,4325246.0,27.35,3.15,274954083.852563
801178.SI,20151229,物流,11332.58,0.57,29182.0,571421.0,44.62,4.38,32599595.91214
801177.SI,20151229,铁路运输,1388.42,0.65,11690.0,88720.0,12.5,1.51,17044091.831476
801176.SI,20151229,航运,2632.39,-0.34,65143.0,584703.0,71.46,3.17,28986005.100323
801175.SI,20151229,高速公路,2898.07,0.9,37720.0,260628.0,21.49,1.76,23128187.931861
801174.SI,20151229,机场,4106.67,1.24,2492.0,36152.0,22.48,2.35,9803493.136352
801173.SI,20151229,航空运输,3267.52,1.81,23272.0,245906.0,17.69,2.29,35854844.130667
801172.SI,20151229,公交,6380.77,2.73,13103.0,286872.0,66.85,4.54,8128787.845907
801171.SI,20151229,港口,6102.67,0.47,22167.0,193123.0,32.27,2.44,47679623.002049
801170.SI,20151229,交通运输,3583.28,0.82,204769.0,2267526.0,26.74,2.52,203224628.890775
801164.SI,20151229,水务,4915.64,1.05,14530.0,206935.0,35.6,3.18,21231534.287158
801163.SI,20151229,燃气,5592.46,-0.05,4403.0,58324.0,36.82,3.41,9531868.41636
801162.SI,20151229,环保工程及服务,3021.95,0.41,22213.0,471159.0,64.62,5.53,40024202.541741
801161.SI,20151229,电力,3600.18,0.57,106413.0,1017843.0,19.21,2.41,158247925.141973
801160.SI,20151229,公用事业,3522.82,0.56,147560.0,1754262.0,24.61,2.87,229035530.387231
801156.SI,20151229,医疗服务,5662.67,1.02,4904.0,174138.0,93.74,10.3,15026613.897574
801155.SI,20151229,中药,9393.55,0.88,58001.0,1209851.0,35.26,4.92,104652684.093405
801154.SI,20151229,医药商业,8806.42,0.8,8546.0,271084.0,37.58,4.47,29113220.082912
801153.SI,20151229,医疗器械,8348.42,0.81,12749.0,405287.0,85.18,8.29,26661780.119237
801152.SI,20151229,生物制品,8141.39,0.38,30005.0,883749.0,63.68,8.41,57293310.993215
801151.SI,20151229,化学制药,9248.15,0.85,48050.0,1109913.0,63.5,5.12,102027544.058298
801150.SI,20151229,医药生物,9032.93,0.77,162254.0,4054023.0,49.87,5.7,334775153.244641
801144.SI,20151229,其他轻工制造,,0.0,429.0,48246.0,382.98,36.47,1573797.44
801143.SI,20151229,造纸,2780.88,2.27,51363.0,414337.0,95.55,2.57,17814077.667133
801142.SI,20151229,家用轻工,4097.87,0.75,46783.0,992753.0,74.25,5.67,46472859.30529
801141.SI,20151229,包装印刷,4605.92,1.19,34125.0,530878.0,67.47,5.25,28702653.389664
801140.SI,20151229,轻工制造,3986.62,1.2,132701.0,1986214.0,76.85,4.35,94563387.802087
801132.SI,20151229,服装家纺,4079.01,1.15,37407.0,695784.0,34.15,4.53,61537331.715203
801131.SI,20151229,纺织制造,4185.37,1.48,44059.0,736850.0,68.78,4.12,32926449.609057
801130.SI,20151229,纺织服装,4153.84,1.29,81466.0,1432633.0,43.59,4.34,94463781.32426
801124.SI,20151229,食品加工,11751.31,0.98,46292.0,763416.0,37.08,5.19,65466764.177626
801123.SI,20151229,饮料制造,6985.11,1.35,37656.0,681258.0,26.85,3.79,88948454.419849
801120.SI,20151229,食品饮料,7000.85,1.18,83948.0,1444673.0,30.59,4.3,154415218.597475
801112.SI,20151229,视听器材,1920.66,1.9,39658.0,313449.0,33.64,2.74,19432721.114616
801111.SI,20151229,白色家电,9825.98,2.68,39798.0,926290.0,16.96,3.7,80068564.381269
801110.SI,20151229,家用电器,5213.3,2.5,79456.0,1239739.0,19.15,3.42,99501285.495885
801102.SI,20151229,通信设备,3440.13,1.35,74312.0,1568154.0,66.19,5.62,89040486.74633
801101.SI,20151229,计算机设备,3917.14,0.64,47422.0,1342556.0,73.5,7.23,99027494.352208
801094.SI,20151229,汽车整车,6456.32,1.54,34191.0,514495.0,17.67,2.48,85265015.917859
801093.SI,20151229,汽车零部件,6511.27,1.54,84607.0,1829637.0,38.91,3.84,94056602.705276
801092.SI,20151229,汽车服务,1802.22,0.84,16937.0,244709.0,112.04,3.36,17889018.008379
801085.SI,20151229,电子制造,4664.91,0.85,34793.0,901286.0,71.71,7.04,49669628.196824
801084.SI,20151229,光学光电子,1947.23,0.77,79213.0,1147748.0,63.42,3.0,65467857.074414
801083.SI,20151229,元件,3912.33,1.81,31330.0,656343.0,74.3,4.71,30442963.254778
801082.SI,20151229,其他电子,7377.61,1.19,40574.0,826175.0,96.44,7.36,30687434.252902
801081.SI,20151229,半导体,2462.56,1.89,31578.0,619976.0,138.94,5.4,32700072.111715
801080.SI,20151229,电子,3514.78,1.19,217488.0,4151529.0,78.16,4.54,208967954.890633
801076.SI,20151229,运输设备,13912.84,0.32,11040.0,154894.0,48.05,4.12,39113533.133184
801075.SI,20151229,金属制品,6067.34,1.55,21839.0,324939.0,64.2,3.77,15057794.603746
801074.SI,20151229,专用设备,8346.68,1.17,116706.0,1812295.0,86.41,3.14,117426926.375444
801073.SI,20151229,仪器仪表,6183.37,0.33,11534.0,387085.0,137.39,9.53,20276269.509468
801072.SI,20151229,通用机械,6575.71,0.77,81977.0,1570003.0,115.84,4.98,91410937.830473
801055.SI,20151229,工业金属,1627.3,0.95,80432.0,798197.0,90.97,2.64,57092526.063658
801054.SI,20151229,稀有金属,9439.77,0.97,41363.0,923060.0,188.8,5.57,40404356.086776
801053.SI,20151229,黄金,6764.64,1.53,22458.0,241920.0,71.78,3.76,20828010.743308
801051.SI,20151229,金属非金属新材料,5418.44,0.89,40102.0,632194.0,108.44,4.77,24924999.710072
801050.SI,20151229,有色金属,3853.82,1.03,184355.0,2595371.0,102.21,3.55,143249892.603814
801041.SI,20151229,钢铁,3038.12,0.97,90231.0,531768.0,118.75,1.54,69685809.37397
801040.SI,20151229,钢铁,2814.87,0.97,90231.0,531768.0,118.75,1.54,69685809.37397
801037.SI,20151229,橡胶,6588.1,0.33,9955.0,169570.0,60.96,3.6,13641741.257711
801036.SI,20151229,塑料,5766.19,2.33,19508.0,490920.0,60.47,5.84,25865195.200303
801035.SI,20151229,石油化工,2827.49,1.12,32878.0,355505.0,48.29,1.74,65633226.980622
801034.SI,20151229,化学制品,5111.03,1.16,184565.0,3155371.0,52.86,4.06,165166011.266408
801033.SI,20151229,化学原料,2972.05,1.29,36305.0,374111.0,95.29,3.27,22822245.70447
801032.SI,20151229,化学纤维,3360.11,0.68,43086.0,506160.0,77.18,4.18,35676931.435508
801030.SI,20151229,化工,3605.56,1.21,326296.0,5051636.0,57.11,3.6,328805351.845022
801024.SI,20151229,采掘服务,9423.03,0.5,12282.0,200281.0,29.05,2.83,25464611.968627
801023.SI,20151229,石油开采,465.29,0.46,3205.0,26903.0,45.18,1.55,138115242.924386
801022.SI,20151229,其他采掘,2201.35,1.05,45361.0,394008.0,494.11,4.26,11575855.258917
801021.SI,20151229,煤炭开采,2948.24,1.68,73900.0,515045.0,51.01,1.44,78769673.613782
801020.SI,20151229,采掘,3673.86,1.24,134747.0,1136238.0,49.93,1.77,253925383.765712
801018.SI,20151229,动物保健,7589.29,0.23,5822.0,119768.0,50.15,6.84,7792999.140418
801017.SI,20151229,畜禽养殖,3485.74,1.23,14621.0,233324.0,80.63,5.96,36833972.61333
801016.SI,20151229,种植业,4065.93,0.47,21701.0,256061.0,108.96,5.4,16088336.335098
801015.SI,20151229,渔业,2364.29,1.05,10980.0,177207.0,122.92,4.74,7039830.020187
801014.SI,20151229,饲料,3983.51,0.29,7337.0,127929.0,35.33,4.06,19140414.549568
801013.SI,20151229,农业综合,3268.75,2.76,1223.0,18986.0,80.55,5.26,1115339.14038
801012.SI,20151229,农产品加工,3460.91,0.64,18359.0,286946.0,171.1,5.1,15342783.684021
801011.SI,20151229,林业,2929.61,-0.93,3634.0,66930.0,429.38,4.86,3658016.448089
801010.SI,20151229,农林牧渔,3701.08,0.61,83677.0,1287152.0,74.72,5.12,107011691.931091
801005.SI,20151229,申万创业板,3323.02,0.83,358293.0,10137155.0,105.18,8.15,560855787.893854
801003.SI,20151229,申万Ａ指,4213.96,1.0,3928801.0,65518612.0,24.49,3.12,5305949757.52999
801002.SI,20151229,申万中小板,8781.9,1.18,918751.0,19150240.0,61.07,5.44,1043379660.06618
801001.SI,20151229,申万50,2364.27,0.9,315609.0,3599833.0,9.63,1.58,1270335149.54445
801995.SI,20151229,电视广播Ⅱ,3964.06,0.39,12931.0,278783.0,51.42,3.83,33303730.0
801994.SI,20151229,教育,7033.2,0.17,9583.0,254245.0,128.48,5.96,15462106.0
801993.SI,20151229,旅游及景区,5152.01,0.61,13291.0,263628.0,79.05,5.85,20707091.0
801992.SI,20151229,航运港口,4195.6,0.02,77478.0,672525.0,35.93,2.55,64107496.0
801991.SI,20151229,航空机场,3786.76,1.64,25764.0,282058.0,17.49,2.37,44547400.0
801982.SI,20151229,化妆品,10657.88,-0.19,7077.0,171925.0,29.51,6.82,4759372.0
801981.SI,20151229,个护用品,1650.06,1.73,4205.0,47108.0,113.18,3.26,1757371.0
801980.SI,20151229,美容护理,5869.66,0.21,11879.0,228199.0,34.55,5.14,7124168.0
801972.SI,20151229,环保设备Ⅱ,3813.7,1.01,6738.0,147550.0,116.93,5.31,7890607.0
801971.SI,20151229,环境治理,4318.85,0.78,41615.0,778858.0,56.75,5.22,68204306.0
801970.SI,20151229,环保,4254.81,0.8,48353.0,926408.0,59.99,5.23,76094913.0
801963.SI,20151229,炼化及贸易,2411.81,0.87,58406.0,571978.0,24.92,1.79,212152317.0
801962.SI,20151229,油服工程,4876.1,0.49,12246.0,180118.0,20.27,2.8,23734755.0
801960.SI,20151229,石油石化,2513.64,0.86,74717.0,827435.0,25.43,2.05,241109474.0
801952.SI,20151229,焦炭Ⅱ,2454.81,2.33,10703.0,79883.0,81.65,2.17,7194634.0
801951.SI,20151229,煤炭开采,1896.73,1.39,54784.0,386886.0,29.8,1.37,70842499.0
801950.SI,20151229,煤炭,1924.33,1.49,65487.0,466769.0,30.59,1.43,78037133.0
801784.SI,20151229,城商行Ⅱ,911.58,1.8,12370.0,160687.0,7.37,1.33,25872095.0
801783.SI,20151229,股份制银行Ⅱ,4037.47,1.01,56337.0,657433.0,6.59,1.14,202313654.0
801782.SI,20151229,国有大型银行Ⅱ,1292.68,0.55,52759.0,231286.0,5.83,0.95,335752545.0
801769.SI,20151229,出版,3520.53,1.53,19260.0,344269.0,40.49,4.15,31269203.0
801767.SI,20151229,数字媒体,3010.27,0.08,6001.0,214844.0,191.33,11.72,11315512.0
801766.SI,20151229,影视院线,4910.19,0.49,16995.0,611265.0,116.54,9.32,53800080.0
801765.SI,20151229,广告营销,7543.06,0.73,27190.0,643645.0,138.69,8.36,58163523.0
801764.SI,20151229,游戏Ⅱ,5724.53,-0.17,28190.0,810968.0,108.57,8.65,62690131.0
801745.SI,20151229,军工电子Ⅱ,5173.57,1.4,19988.0,545994.0,122.79,7.62,33233956.0
801738.SI,20151229,电网设备,4872.12,1.65,84203.0,1514775.0,60.74,4.52,83441486.0
801737.SI,20151229,电池,8374.69,3.44,44060.0,1219515.0,62.52,6.45,34114955.0
801736.SI,20151229,风电设备,2850.79,-1.6,21736.0,396931.0,33.15,3.8,12833234.0
801735.SI,20151229,光伏设备,3101.73,0.89,31311.0,394090.0,99.77,4.89,28447486.0
801726.SI,20151229,工程咨询服务Ⅱ,3289.97,2.67,2467.0,68910.0,70.58,6.53,3967585.0
801219.SI,20151229,酒店餐饮,3999.39,0.92,5636.0,94625.0,75.74,5.01,7985051.0
801218.SI,20151229,专业服务,6814.08,0.39,2406.0,96873.0,36.05,7.58,5278893.0
801206.SI,20151229,互联网电商,34934.3,1.33,12785.0,309519.0,139.58,4.65,20075081.0
801183.SI,20151229,房地产服务,4257.18,0.3,6301.0,102015.0,143.13,6.32,6436599.0
801179.SI,20151229,铁路公路,2611.21,1.09,71032.0,711621.0,19.36,2.03,52670161.0
801145.SI,20151229,文娱用品,2629.7,1.43,8959.0,251437.0,118.83,10.49,8644782.0
801133.SI,20151229,饰品,5427.74,-0.14,13787.0,247545.0,54.61,4.71,12953692.0
801129.SI,20151229,调味发酵品Ⅱ,4484.65,0.45,15615.0,182095.0,39.29,5.22,19089093.0
801128.SI,20151229,休闲食品,1486.23,2.97,2788.0,52547.0,44.71,3.15,3630207.0
801127.SI,20151229,饮料乳品,5863.94,0.62,24644.0,394726.0,24.05,5.41,23041928.0
801126.SI,20151229,非白酒,3813.7,1.04,12975.0,187688.0,33.86,3.5,18269706.0
801125.SI,20151229,白酒Ⅱ,10530.46,1.49,13465.0,362431.0,19.38,3.75,68345406.0
801116.SI,20151229,家电零部件Ⅱ,3642.73,1.25,10510.0,225282.0,67.7,4.74,12731565.0
801115.SI,20151229,照明设备Ⅱ,10071.9,1.67,6515.0,93500.0,65.17,4.87,3997503.0
801114.SI,20151229,厨卫电器,12923.58,1.41,2206.0,46379.0,35.56,4.72,5281482.0
801113.SI,20151229,小家电,7921.55,1.36,9351.0,143821.0,53.62,5.15,11024581.0
801104.SI,20151229,软件开发,7591.14,0.78,45739.0,1609846.0,195.88,11.05,83697994.0
801103.SI,20151229,IT服务Ⅱ,8832.98,0.86,94492.0,3126339.0,116.31,9.98,114360350.0
801096.SI,20151229,商用车,7242.8,1.5,18997.0,232128.0,33.84,2.76,19772429.0
801095.SI,20151229,乘用车,9524.23,1.49,10959.0,247887.0,12.27,2.35,59955046.0
801086.SI,20151229,电子化学品Ⅱ,5074.87,-0.56,3512.0,170191.0,103.34,8.49,9345689.0
801078.SI,20151229,自动化设备,11064.47,0.95,18331.0,526033.0,85.97,7.55,31191571.0
801077.SI,20151229,工程机械,11106.16,0.86,30398.0,268468.0,85.27,1.74,21085071.0
